step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.3,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.19882167010909466,0.0384584236441278
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.5,0.2966666666666667,0.847,0.5503333333333333,0.16036324646496686,0.19875643722529773,0.038393190760330875
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.7,0.2966666666666667,0.847,0.5503333333333333,0.16036324646496686,0.1993682746203667,0.03900502815539983
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.9,0.2966666666666667,0.847,0.5503333333333333,0.16036324646496686,0.1991560939476139,0.03879284748264705
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.1,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.1998343438566007,0.03947109739163385
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.3,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.1998450172024821,0.03948177073751524
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.1999804282649576,0.03961718179999074
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.7,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.19967564270524063,0.03931239624027377
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.9,0.2966666666666667,0.8473333333333334,0.5506666666666666,0.16036324646496686,0.19977842192183864,0.03941517545687179
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.1,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20072862302690325,0.040365376561936395
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20057559799799873,0.040212351533031876
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20066488387006665,0.04030163740509979
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20094630949573003,0.04058306303076317
